video_duration_sec,verified_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
55,0,4391.0,207.0,63.0,4.0,1.0
19,0,133.0,43.0,17.0,0.0,0.0
51,0,6318.0,2124.0,291.0,42.0,11.0
38,0,4320.0,1081.0,222.0,24.0,6.0
44,1,5485.0,1364.0,186.0,17.0,5.0
57,0,4835.0,399.0,125.0,6.0,2.0
57,0,3799.0,446.0,27.0,3.0,0.0
47,0,5859.0,587.0,192.0,6.0,0.0
45,0,7772.0,645.0,181.0,16.0,4.0
9,1,4447.0,1371.0,133.0,3.0,1.0
8,0,3003.0,1213.0,238.0,25.0,5.0
36,0,461.0,27.0,6.0,0.0,0.0
26,0,7057.0,1408.0,406.0,13.0,5.0
15,0,4208.0,1417.0,415.0,11.0,2.0
14,0,8568.0,3704.0,702.0,46.0,0.0
29,1,4727.0,1907.0,301.0,0.0,0.0
17,0,7713.0,1293.0,320.0,17.0,6.0
34,0,8969.0,858.0,257.0,16.0,4.0
32,0,7786.0,528.0,72.0,5.0,0.0
14,0,5026.0,517.0,80.0,8.0,0.0
22,0,6893.0,206.0,4.0,1.0,0.0
26,0,5942.0,1075.0,14.0,21.0,3.0
10,0,5479.0,2367.0,200.0,21.0,3.0
39,0,5113.0,1635.0,20.0,2.0,1.0
35,0,3211.0,1076.0,321.0,10.0,2.0
39,0,733.0,40.0,3.0,0.0,0.0
54,0,7589.0,1485.0,236.0,17.0,4.0
46,0,7412.0,955.0,257.0,5.0,0.0
9,0,5248.0,365.0,20.0,6.0,1.0
18,0,6174.0,2237.0,469.0,18.0,2.0
33,0,3740.0,26.0,1.0,0.0,0.0
46,0,1344.0,424.0,24.0,1.0,0.0
11,0,143.0,42.0,5.0,0.0,0.0
47,0,2018.0,278.0,29.0,5.0,2.0
36,0,9704.0,3287.0,619.0,4.0,1.0
56,0,7863.0,3030.0,1196.0,20.0,0.0
57,0,1204.0,522.0,101.0,2.0,0.0
15,0,8548.0,1133.0,12.0,2.0,0.0
32,0,859.0,34.0,12.0,1.0,0.0
52,0,7114.0,3057.0,989.0,59.0,3.0
37,0,7017.0,201.0,35.0,3.0,1.0
14,0,9819.0,2104.0,529.0,41.0,7.0
52,0,5705.0,1549.0,171.0,18.0,1.0
53,0,4181.0,917.0,356.0,2.0,0.0
53,0,1055.0,257.0,57.0,4.0,0.0
53,0,9590.0,543.0,161.0,8.0,2.0
23,0,7553.0,1672.0,359.0,12.0,1.0
44,0,9241.0,960.0,41.0,1.0,0.0
55,0,2167.0,251.0,34.0,4.0,1.0
24,0,8925.0,492.0,23.0,1.0,0.0
40,0,8054.0,362.0,118.0,8.0,2.0
37,0,9891.0,480.0,79.0,9.0,4.0
60,0,1831.0,253.0,77.0,5.0,2.0
41,0,5381.0,953.0,79.0,2.0,1.0
16,0,3401.0,1247.0,74.0,3.0,0.0
19,0,6942.0,2654.0,684.0,38.0,13.0
36,0,2657.0,1000.0,379.0,1.0,0.0
5,0,2016.0,589.0,21.0,13.0,2.0
40,1,8345.0,3516.0,417.0,8.0,0.0
20,0,520.0,198.0,9.0,5.0,1.0
14,0,6592.0,1996.0,752.0,6.0,1.0
29,0,9104.0,33.0,6.0,0.0,0.0
22,0,7744.0,1879.0,685.0,40.0,15.0
26,0,9564.0,1834.0,556.0,17.0,3.0
44,0,8323.0,297.0,4.0,0.0,0.0
5,0,2712.0,1132.0,136.0,25.0,3.0
25,0,8014.0,2722.0,760.0,9.0,1.0
35,0,6497.0,577.0,128.0,11.0,4.0
52,0,902.0,127.0,47.0,1.0,0.0
24,1,1706.0,404.0,11.0,4.0,1.0
28,0,3740.0,710.0,244.0,3.0,1.0
58,0,7940.0,2474.0,30.0,6.0,1.0
46,0,6117.0,104.0,38.0,0.0,0.0
60,0,9860.0,2329.0,629.0,2.0,0.0
33,0,5380.0,910.0,43.0,21.0,1.0
29,0,4805.0,1369.0,418.0,26.0,9.0
26,0,2011.0,76.0,17.0,1.0,0.0
26,0,9862.0,281.0,83.0,0.0,0.0
15,0,4890.0,32.0,8.0,0.0,0.0
13,1,6895.0,2104.0,47.0,2.0,0.0
40,0,2814.0,262.0,34.0,4.0,1.0
5,0,3792.0,722.0,218.0,2.0,1.0
31,0,5011.0,329.0,71.0,4.0,1.0
52,0,2562.0,540.0,168.0,2.0,0.0
6,0,5349.0,2371.0,255.0,54.0,19.0
17,0,8886.0,1184.0,401.0,7.0,2.0
29,0,6916.0,2455.0,679.0,61.0,11.0
55,0,9306.0,170.0,43.0,3.0,1.0
55,0,6748.0,1263.0,354.0,7.0,0.0
7,0,7806.0,521.0,172.0,9.0,2.0
26,0,8148.0,1548.0,450.0,25.0,8.0
48,0,9568.0,1536.0,407.0,3.0,0.0
48,0,4749.0,1401.0,453.0,20.0,5.0
23,0,9484.0,1865.0,446.0,19.0,3.0
27,0,9511.0,3777.0,97.0,72.0,19.0
53,0,4313.0,126.0,42.0,2.0,0.0
12,0,1500.0,161.0,54.0,0.0,0.0
29,1,1084.0,190.0,73.0,2.0,1.0
32,0,5256.0,1698.0,190.0,39.0,5.0
26,0,8541.0,2606.0,12.0,4.0,1.0
53,0,5812.0,2577.0,147.0,44.0,7.0
28,0,1034.0,324.0,117.0,3.0,1.0
35,0,5558.0,757.0,238.0,7.0,2.0
13,0,4792.0,2078.0,419.0,50.0,17.0
40,0,6863.0,764.0,184.0,9.0,2.0
41,0,777.0,228.0,37.0,3.0,1.0
8,0,4283.0,356.0,18.0,6.0,2.0
56,0,4356.0,1834.0,234.0,5.0,2.0
45,0,4220.0,397.0,77.0,9.0,1.0
55,0,5487.0,1160.0,223.0,10.0,0.0
35,0,7547.0,448.0,72.0,4.0,0.0
55,0,2030.0,254.0,41.0,2.0,0.0
5,0,5514.0,2038.0,88.0,50.0,4.0
44,1,4645.0,1093.0,67.0,25.0,5.0
7,0,945.0,160.0,61.0,3.0,1.0
50,1,6478.0,1897.0,542.0,14.0,0.0
36,0,3127.0,520.0,128.0,7.0,3.0
48,0,9398.0,1840.0,264.0,16.0,1.0
39,0,3790.0,439.0,170.0,0.0,0.0
23,0,7485.0,1332.0,404.0,22.0,8.0
38,0,5392.0,881.0,251.0,18.0,6.0
17,0,7185.0,1652.0,402.0,27.0,5.0
15,0,9423.0,2617.0,422.0,27.0,3.0
51,0,959.0,218.0,77.0,3.0,1.0
11,0,6490.0,109.0,23.0,1.0,0.0
58,0,3222.0,313.0,63.0,5.0,0.0
5,0,9001.0,1617.0,574.0,14.0,3.0
52,0,4650.0,1781.0,25.0,12.0,4.0
26,0,1230.0,544.0,126.0,2.0,1.0
10,0,5224.0,1600.0,383.0,16.0,1.0
13,0,4912.0,588.0,212.0,2.0,0.0
41,0,749.0,258.0,26.0,1.0,0.0
52,0,7571.0,2398.0,582.0,8.0,2.0
17,0,183.0,25.0,4.0,0.0,0.0
36,0,7012.0,1779.0,143.0,34.0,3.0
19,0,5859.0,1870.0,262.0,34.0,3.0
7,0,446.0,60.0,18.0,0.0,0.0
19,0,1270.0,254.0,25.0,5.0,0.0
21,0,1216.0,359.0,92.0,6.0,0.0
35,0,6108.0,495.0,130.0,5.0,1.0
60,0,4303.0,400.0,29.0,3.0,1.0
25,0,9347.0,1588.0,346.0,28.0,6.0
39,0,5076.0,615.0,60.0,9.0,2.0
26,0,2115.0,25.0,6.0,0.0,0.0
29,0,1602.0,456.0,175.0,4.0,1.0
37,0,5452.0,464.0,82.0,2.0,1.0
43,0,20.0,7.0,3.0,0.0,0.0
8,0,8795.0,3089.0,198.0,76.0,19.0
5,0,5853.0,289.0,107.0,4.0,0.0
54,0,9871.0,1220.0,348.0,19.0,0.0
39,0,2535.0,84.0,27.0,1.0,0.0
33,0,5786.0,1310.0,158.0,30.0,7.0
20,0,5798.0,2260.0,479.0,17.0,1.0
33,0,9417.0,3000.0,994.0,40.0,11.0
40,0,124.0,32.0,3.0,1.0,0.0
42,0,6546.0,1555.0,448.0,32.0,11.0
34,0,7172.0,2883.0,604.0,38.0,7.0
26,0,5842.0,412.0,133.0,10.0,0.0
24,0,8470.0,1171.0,103.0,17.0,6.0
31,0,9161.0,3131.0,1191.0,77.0,23.0
16,0,4104.0,1537.0,195.0,34.0,0.0
38,0,7856.0,2207.0,588.0,26.0,2.0
6,0,7884.0,3223.0,748.0,15.0,5.0
55,0,6834.0,1500.0,483.0,33.0,6.0
39,0,668.0,158.0,47.0,2.0,1.0
56,0,4092.0,1309.0,484.0,3.0,1.0
22,0,5900.0,126.0,47.0,2.0,1.0
12,0,3821.0,1111.0,436.0,18.0,4.0
23,0,6426.0,2168.0,295.0,50.0,17.0
8,0,6105.0,299.0,114.0,6.0,0.0
6,0,2565.0,199.0,75.0,3.0,0.0
34,0,1380.0,52.0,5.0,1.0,0.0
10,0,6796.0,1150.0,238.0,11.0,0.0
28,0,9367.0,1854.0,248.0,11.0,4.0
9,1,2174.0,608.0,143.0,11.0,1.0
58,0,8599.0,2488.0,816.0,1.0,0.0
56,0,9997.0,1583.0,345.0,20.0,5.0
17,0,4644.0,1488.0,355.0,7.0,2.0
60,0,2478.0,16.0,3.0,0.0,0.0
32,0,5195.0,1572.0,585.0,13.0,2.0
26,0,8026.0,21.0,8.0,0.0,0.0
18,0,3984.0,422.0,137.0,6.0,0.0
27,0,8207.0,1405.0,384.0,19.0,7.0
34,0,6522.0,1203.0,433.0,1.0,0.0
48,0,7818.0,1932.0,34.0,2.0,0.0
12,0,3751.0,406.0,97.0,4.0,0.0
37,0,969.0,131.0,30.0,3.0,1.0
12,0,6874.0,1181.0,453.0,24.0,6.0
44,0,2562.0,63.0,9.0,1.0,0.0
24,0,1383.0,589.0,234.0,11.0,4.0
27,1,1365.0,202.0,12.0,1.0,0.0
32,0,3022.0,1068.0,57.0,24.0,8.0
40,0,125.0,48.0,11.0,1.0,0.0
15,0,4163.0,1181.0,247.0,18.0,5.0
45,0,2950.0,814.0,261.0,2.0,0.0
31,0,8766.0,3791.0,929.0,3.0,1.0
58,0,7365.0,721.0,43.0,0.0,0.0
50,0,5957.0,1817.0,407.0,3.0,1.0
24,0,9105.0,3881.0,956.0,46.0,4.0
14,0,1006.0,436.0,92.0,5.0,2.0
38,0,4389.0,1676.0,76.0,31.0,12.0
7,0,2072.0,557.0,153.0,2.0,1.0
29,0,5900.0,346.0,25.0,6.0,1.0
44,0,8727.0,739.0,43.0,13.0,2.0
35,0,2280.0,201.0,28.0,4.0,0.0
32,0,3493.0,1158.0,185.0,8.0,1.0
29,0,3841.0,694.0,52.0,9.0,2.0
44,0,267.0,70.0,24.0,1.0,0.0
19,0,1991.0,406.0,146.0,2.0,0.0
27,0,9218.0,1666.0,586.0,1.0,0.0
7,0,1338.0,440.0,43.0,3.0,1.0
31,0,7262.0,3112.0,127.0,44.0,5.0
49,0,9136.0,3835.0,119.0,32.0,10.0
7,0,9256.0,3316.0,113.0,22.0,9.0
59,0,694.0,202.0,69.0,2.0,0.0
46,1,1482.0,617.0,149.0,9.0,0.0
14,0,1724.0,606.0,60.0,8.0,1.0
44,0,1587.0,618.0,126.0,14.0,4.0
16,0,5362.0,1789.0,670.0,2.0,0.0
7,0,6551.0,583.0,223.0,1.0,0.0
57,0,3160.0,1040.0,93.0,11.0,2.0
54,0,3582.0,941.0,116.0,10.0,0.0
50,0,3648.0,849.0,335.0,2.0,1.0
50,0,7493.0,2040.0,418.0,24.0,2.0
52,0,3552.0,1397.0,518.0,1.0,0.0
17,0,2130.0,747.0,154.0,1.0,0.0
42,0,9620.0,2073.0,765.0,46.0,10.0
60,0,311.0,27.0,1.0,0.0,0.0
49,0,5306.0,1973.0,78.0,39.0,0.0
31,0,6611.0,61.0,2.0,1.0,0.0
35,0,7140.0,1840.0,381.0,28.0,0.0
6,1,7098.0,832.0,174.0,1.0,0.0
26,0,7842.0,1862.0,31.0,28.0,3.0
33,0,6397.0,73.0,13.0,1.0,0.0
45,1,6027.0,1509.0,386.0,4.0,0.0
33,0,5840.0,2344.0,235.0,58.0,18.0
24,1,7907.0,2446.0,787.0,16.0,0.0
17,0,7227.0,2613.0,1010.0,39.0,3.0
33,1,3032.0,382.0,113.0,6.0,0.0
32,1,8929.0,884.0,341.0,16.0,2.0
29,1,8213.0,3602.0,858.0,78.0,28.0
16,0,1414.0,125.0,28.0,0.0,0.0
56,0,1541.0,555.0,133.0,12.0,4.0
56,0,2457.0,528.0,144.0,2.0,0.0
20,0,7393.0,356.0,19.0,3.0,0.0
46,0,2833.0,1092.0,153.0,27.0,4.0
56,0,5339.0,2255.0,756.0,35.0,8.0
12,0,5822.0,532.0,38.0,7.0,1.0
55,1,8421.0,1347.0,122.0,2.0,0.0
33,0,1272.0,380.0,97.0,2.0,0.0
20,0,1665.0,728.0,214.0,11.0,2.0
46,0,2329.0,1019.0,246.0,10.0,2.0
49,0,1102.0,339.0,10.0,4.0,1.0
23,0,9759.0,4169.0,1524.0,55.0,12.0
7,1,7753.0,1274.0,273.0,29.0,11.0
12,0,2138.0,393.0,1.0,3.0,0.0
7,0,6402.0,2620.0,855.0,9.0,3.0
48,1,5436.0,338.0,42.0,1.0,0.0
18,0,3721.0,1318.0,429.0,2.0,1.0
22,0,3141.0,42.0,4.0,1.0,0.0
35,0,7336.0,1801.0,171.0,33.0,4.0
57,0,6471.0,1660.0,420.0,23.0,6.0
20,0,1104.0,74.0,17.0,0.0,0.0
40,0,9402.0,2726.0,931.0,16.0,6.0
31,0,867.0,243.0,89.0,5.0,1.0
12,0,7841.0,737.0,216.0,11.0,4.0
11,0,3534.0,1460.0,77.0,8.0,1.0
10,0,3671.0,1344.0,527.0,24.0,6.0
24,0,618.0,33.0,11.0,1.0,0.0
7,0,3772.0,1512.0,449.0,1.0,0.0
22,0,741.0,46.0,14.0,0.0,0.0
24,0,7963.0,1174.0,84.0,23.0,4.0
18,0,8493.0,2237.0,181.0,45.0,1.0
16,0,7689.0,2224.0,731.0,31.0,1.0
25,0,1685.0,740.0,28.0,15.0,2.0
53,0,6402.0,2645.0,522.0,27.0,6.0
52,1,5941.0,1143.0,12.0,14.0,5.0
57,0,9504.0,1262.0,466.0,6.0,2.0
56,0,6357.0,1350.0,26.0,24.0,1.0
58,0,4620.0,953.0,250.0,1.0,0.0
23,0,2374.0,318.0,56.0,5.0,2.0
13,0,5307.0,517.0,167.0,10.0,1.0
42,0,7951.0,2210.0,337.0,21.0,1.0
49,0,3582.0,915.0,196.0,6.0,0.0
59,0,9435.0,1641.0,392.0,31.0,6.0
41,0,7102.0,2544.0,324.0,53.0,15.0
55,0,8918.0,554.0,122.0,12.0,0.0
56,0,9249.0,78.0,12.0,2.0,0.0
52,0,4304.0,1604.0,391.0,17.0,6.0
37,0,8828.0,1112.0,199.0,21.0,6.0
10,0,5166.0,625.0,188.0,7.0,2.0
39,0,5596.0,1146.0,231.0,11.0,2.0
56,0,4083.0,1345.0,305.0,5.0,1.0
26,0,9951.0,2057.0,236.0,8.0,1.0
35,0,2179.0,41.0,10.0,1.0,0.0
36,0,5482.0,610.0,225.0,3.0,1.0
56,1,7022.0,1265.0,113.0,21.0,3.0
13,0,123.0,34.0,5.0,0.0,0.0
54,0,5859.0,503.0,151.0,0.0,0.0
47,1,3283.0,473.0,12.0,8.0,2.0
38,0,2577.0,936.0,9.0,14.0,3.0
6,1,6463.0,1500.0,572.0,6.0,1.0
10,0,8627.0,134.0,37.0,2.0,1.0
57,0,2970.0,1134.0,365.0,14.0,2.0
17,0,3885.0,1454.0,564.0,15.0,6.0
7,0,524.0,22.0,0.0,0.0,0.0
51,0,8176.0,2969.0,974.0,69.0,25.0
17,0,7887.0,2552.0,357.0,54.0,9.0
52,1,1597.0,223.0,16.0,2.0,0.0
35,0,2557.0,919.0,355.0,11.0,4.0
42,0,2476.0,407.0,120.0,9.0,1.0
40,0,1741.0,82.0,6.0,2.0,0.0
25,0,6710.0,77.0,6.0,0.0,0.0
24,0,122.0,7.0,0.0,0.0,0.0
16,0,9432.0,2326.0,584.0,47.0,2.0
13,0,5374.0,1993.0,478.0,13.0,3.0
27,0,4071.0,1070.0,306.0,20.0,4.0
55,0,1415.0,536.0,8.0,11.0,3.0
16,0,4064.0,872.0,171.0,21.0,3.0
35,0,1101.0,114.0,20.0,2.0,1.0
45,0,4896.0,631.0,233.0,7.0,1.0
12,0,5963.0,409.0,32.0,0.0,0.0
46,0,8529.0,2120.0,489.0,8.0,2.0
44,0,3746.0,221.0,20.0,2.0,0.0
45,0,8838.0,1224.0,326.0,3.0,1.0
52,0,2425.0,555.0,38.0,5.0,0.0
34,1,3690.0,260.0,17.0,4.0,1.0
27,0,8361.0,3010.0,106.0,54.0,5.0
31,0,1043.0,122.0,14.0,0.0,0.0
50,0,7855.0,1585.0,356.0,11.0,0.0
53,0,897.0,53.0,17.0,0.0,0.0
41,0,5099.0,840.0,218.0,3.0,1.0
18,0,9404.0,1631.0,357.0,34.0,3.0
10,0,3916.0,375.0,95.0,5.0,1.0
43,0,4222.0,788.0,76.0,11.0,2.0
34,0,5157.0,2008.0,131.0,18.0,6.0
47,0,1349.0,460.0,142.0,10.0,1.0
16,0,2330.0,85.0,5.0,1.0,0.0
38,1,1991.0,656.0,55.0,8.0,2.0
41,0,6183.0,485.0,86.0,4.0,0.0
27,0,6032.0,1519.0,272.0,12.0,1.0
20,0,6761.0,82.0,3.0,0.0,0.0
6,0,5195.0,1667.0,124.0,34.0,6.0
56,0,1326.0,573.0,228.0,12.0,3.0
30,0,1181.0,356.0,63.0,7.0,1.0
9,0,8211.0,2859.0,794.0,3.0,0.0
41,0,8183.0,3073.0,184.0,52.0,15.0
26,0,3948.0,182.0,42.0,4.0,1.0
38,0,7973.0,312.0,29.0,4.0,0.0
56,0,8434.0,802.0,166.0,8.0,2.0
41,0,3146.0,388.0,79.0,4.0,0.0
51,0,9325.0,1863.0,211.0,11.0,0.0
53,0,8765.0,3453.0,263.0,10.0,3.0
13,0,9732.0,399.0,96.0,1.0,0.0
27,0,5937.0,2628.0,72.0,60.0,11.0
44,0,5030.0,216.0,71.0,5.0,1.0
11,0,5132.0,659.0,44.0,4.0,0.0
26,1,9545.0,4211.0,1061.0,95.0,4.0
23,0,5558.0,1494.0,520.0,27.0,6.0
38,0,4302.0,1235.0,181.0,5.0,1.0
11,0,2697.0,891.0,239.0,8.0,2.0
12,0,5186.0,63.0,15.0,1.0,0.0
9,0,2982.0,1209.0,28.0,26.0,9.0
39,1,687.0,184.0,47.0,2.0,1.0
25,0,752.0,28.0,6.0,0.0,0.0
23,0,7491.0,1948.0,142.0,42.0,14.0
6,0,8416.0,2330.0,60.0,52.0,17.0
56,1,7211.0,2608.0,607.0,36.0,5.0
34,0,942.0,278.0,33.0,5.0,2.0
7,0,2221.0,68.0,10.0,1.0,0.0
26,0,7729.0,1685.0,38.0,13.0,0.0
53,0,959.0,355.0,141.0,3.0,1.0
19,0,9561.0,2701.0,188.0,36.0,14.0
21,0,4215.0,1593.0,165.0,23.0,4.0
26,0,9596.0,3739.0,150.0,89.0,13.0
16,0,1756.0,697.0,239.0,0.0,0.0
51,0,2287.0,770.0,222.0,11.0,4.0
53,0,3032.0,454.0,126.0,2.0,1.0
6,0,5487.0,2331.0,354.0,40.0,3.0
15,0,4728.0,1893.0,103.0,14.0,5.0
22,0,8160.0,2675.0,791.0,26.0,8.0
27,0,7707.0,183.0,22.0,3.0,0.0
12,1,3084.0,999.0,277.0,3.0,1.0
46,1,7211.0,1634.0,2.0,20.0,4.0
8,0,2873.0,801.0,151.0,20.0,7.0
15,0,5214.0,349.0,116.0,1.0,0.0
12,0,2483.0,676.0,165.0,10.0,4.0
50,0,4440.0,1633.0,40.0,41.0,7.0
60,0,6588.0,1899.0,359.0,21.0,8.0
18,0,9329.0,2360.0,677.0,12.0,0.0
6,0,1327.0,352.0,123.0,3.0,1.0
31,1,2922.0,1044.0,144.0,3.0,0.0
54,0,3457.0,1179.0,348.0,9.0,0.0
49,0,6614.0,1151.0,83.0,16.0,3.0
42,0,1551.0,620.0,32.0,9.0,0.0
31,0,6961.0,2024.0,219.0,3.0,1.0
24,0,3279.0,630.0,155.0,6.0,1.0
36,0,1434.0,366.0,21.0,6.0,1.0
60,0,5733.0,1442.0,325.0,11.0,0.0
53,0,1597.0,673.0,175.0,2.0,0.0
10,0,5450.0,378.0,76.0,5.0,1.0
8,0,5033.0,773.0,63.0,14.0,1.0
57,1,5470.0,1729.0,555.0,34.0,6.0
11,1,4649.0,319.0,23.0,8.0,0.0
56,1,7313.0,160.0,36.0,0.0,0.0
12,0,2396.0,28.0,9.0,0.0,0.0
19,0,7562.0,3234.0,408.0,1.0,0.0
18,0,2100.0,450.0,90.0,1.0,0.0
52,0,6175.0,2672.0,510.0,18.0,5.0
26,0,6060.0,2576.0,595.0,17.0,1.0
10,0,6644.0,526.0,123.0,6.0,2.0
20,0,2873.0,1113.0,29.0,27.0,10.0
27,0,4956.0,1610.0,503.0,23.0,4.0
9,0,8774.0,1861.0,338.0,27.0,1.0
7,0,4109.0,1316.0,286.0,24.0,1.0
16,0,4109.0,1475.0,329.0,28.0,3.0
11,0,6371.0,1631.0,347.0,40.0,2.0
36,1,4927.0,1436.0,424.0,29.0,3.0
15,0,4186.0,723.0,21.0,18.0,1.0
32,0,3129.0,674.0,148.0,15.0,1.0
44,0,9485.0,1686.0,501.0,2.0,0.0
36,0,6441.0,1524.0,566.0,21.0,8.0
53,0,7611.0,2104.0,803.0,18.0,7.0
27,1,9948.0,2117.0,318.0,42.0,1.0
59,0,5461.0,287.0,70.0,5.0,0.0
30,0,598.0,55.0,8.0,1.0,0.0
6,0,2123.0,692.0,72.0,3.0,1.0
21,0,3070.0,999.0,397.0,10.0,2.0
20,0,6409.0,461.0,110.0,7.0,1.0
23,0,5307.0,2346.0,251.0,51.0,6.0
32,0,6837.0,2252.0,22.0,44.0,3.0
41,1,1344.0,79.0,23.0,1.0,0.0
50,0,2586.0,550.0,64.0,7.0,2.0
26,0,2988.0,302.0,70.0,3.0,0.0
10,0,4826.0,1807.0,30.0,16.0,3.0
55,0,7413.0,1258.0,129.0,2.0,1.0
50,0,7936.0,456.0,52.0,7.0,2.0
57,0,4885.0,2170.0,749.0,18.0,3.0
18,0,3506.0,1055.0,299.0,4.0,0.0
5,0,1069.0,88.0,18.0,1.0,0.0
52,0,3889.0,638.0,134.0,11.0,1.0
23,0,6671.0,962.0,243.0,18.0,5.0
17,0,8306.0,1201.0,101.0,24.0,7.0
25,0,6253.0,2747.0,793.0,44.0,15.0
55,0,3853.0,190.0,20.0,2.0,0.0
21,0,59.0,18.0,2.0,0.0,0.0
10,0,8636.0,1569.0,455.0,23.0,1.0
32,0,2589.0,745.0,260.0,10.0,1.0
20,1,9133.0,3188.0,192.0,36.0,1.0
31,1,6772.0,51.0,14.0,1.0,0.0
34,0,8453.0,2846.0,1100.0,63.0,5.0
49,0,9555.0,1814.0,397.0,38.0,14.0
58,0,7697.0,3141.0,131.0,20.0,1.0
8,0,9162.0,1039.0,77.0,26.0,9.0
47,0,6203.0,2340.0,120.0,49.0,15.0
30,0,2465.0,751.0,3.0,7.0,1.0
7,0,3079.0,254.0,25.0,5.0,1.0
10,0,5439.0,2087.0,706.0,33.0,3.0
15,0,9903.0,2799.0,268.0,16.0,1.0
18,0,9512.0,1861.0,382.0,45.0,15.0
44,0,351.0,51.0,13.0,0.0,0.0
57,0,9159.0,1226.0,382.0,8.0,0.0
46,0,3747.0,721.0,284.0,8.0,2.0
51,0,3450.0,1185.0,293.0,24.0,0.0
6,0,9559.0,193.0,36.0,3.0,0.0
42,0,9738.0,2086.0,266.0,3.0,1.0
60,0,1712.0,190.0,22.0,1.0,0.0
60,0,4474.0,1354.0,530.0,31.0,1.0
56,0,4874.0,2059.0,245.0,30.0,1.0
51,0,4558.0,2025.0,772.0,39.0,15.0
9,0,2642.0,383.0,58.0,5.0,2.0
50,0,8448.0,2123.0,256.0,33.0,12.0
60,0,9102.0,2745.0,904.0,68.0,25.0
31,0,4304.0,732.0,208.0,11.0,2.0
25,0,8273.0,2482.0,441.0,7.0,0.0
28,0,1029.0,2.0,1.0,0.0,0.0
25,0,9870.0,2390.0,108.0,38.0,0.0
43,0,74.0,14.0,5.0,0.0,0.0
16,0,2686.0,90.0,2.0,0.0,0.0
35,0,8006.0,3019.0,259.0,62.0,3.0
6,0,2595.0,550.0,152.0,4.0,1.0
30,0,4377.0,1527.0,386.0,6.0,0.0
48,0,7006.0,1120.0,374.0,8.0,1.0
57,0,3186.0,1379.0,537.0,15.0,2.0
58,1,154.0,36.0,2.0,1.0,0.0
17,0,8855.0,3580.0,90.0,31.0,4.0
11,0,8460.0,2971.0,520.0,36.0,1.0
8,0,6478.0,507.0,138.0,11.0,3.0
52,0,6898.0,2923.0,991.0,2.0,1.0
53,0,7883.0,2991.0,190.0,35.0,4.0
38,0,5885.0,2584.0,646.0,45.0,9.0
21,0,75.0,28.0,2.0,0.0,0.0
41,0,6637.0,2103.0,336.0,14.0,1.0
52,0,1026.0,285.0,108.0,3.0,0.0
53,0,7392.0,637.0,216.0,6.0,0.0
27,0,4680.0,136.0,39.0,2.0,1.0
26,0,374.0,40.0,14.0,1.0,0.0
60,0,7082.0,67.0,22.0,0.0,0.0
31,0,7474.0,1994.0,29.0,5.0,1.0
35,0,5996.0,1408.0,143.0,15.0,0.0
37,1,37.0,9.0,3.0,0.0,0.0
41,0,9207.0,1571.0,522.0,10.0,0.0
7,0,1756.0,85.0,2.0,0.0,0.0
43,1,9122.0,3470.0,775.0,34.0,8.0
36,0,8492.0,3566.0,669.0,19.0,1.0
7,0,3201.0,470.0,49.0,10.0,3.0
23,0,7806.0,565.0,16.0,2.0,1.0
23,0,9562.0,624.0,22.0,0.0,0.0
38,0,4438.0,680.0,53.0,11.0,4.0
16,0,1322.0,301.0,33.0,3.0,1.0
41,0,9651.0,955.0,277.0,23.0,6.0
44,0,632.0,169.0,55.0,3.0,0.0
11,0,3130.0,648.0,240.0,6.0,2.0
60,0,9909.0,4245.0,757.0,85.0,27.0
19,0,1298.0,29.0,10.0,0.0,0.0
18,0,526.0,98.0,27.0,1.0,0.0
56,0,788.0,117.0,27.0,3.0,1.0
32,0,1839.0,356.0,39.0,4.0,0.0
48,0,2398.0,228.0,0.0,5.0,1.0
7,0,7288.0,1977.0,508.0,36.0,11.0
6,0,346.0,37.0,7.0,0.0,0.0
58,0,4030.0,708.0,129.0,10.0,4.0
53,0,5310.0,332.0,26.0,5.0,2.0
39,0,5900.0,2206.0,436.0,27.0,3.0
52,0,1368.0,289.0,85.0,1.0,0.0
23,0,6898.0,161.0,55.0,2.0,1.0
45,0,7811.0,1963.0,575.0,8.0,2.0
8,1,9877.0,2085.0,65.0,5.0,1.0
35,0,5298.0,1138.0,5.0,6.0,2.0
15,0,3964.0,1463.0,59.0,14.0,6.0
55,1,681.0,151.0,58.0,2.0,0.0
46,0,9528.0,1476.0,24.0,21.0,6.0
34,0,37.0,6.0,1.0,0.0,0.0
53,0,9778.0,984.0,235.0,11.0,3.0
39,1,2432.0,704.0,243.0,17.0,3.0
10,0,9442.0,3138.0,842.0,53.0,18.0
23,0,4447.0,756.0,290.0,7.0,2.0
18,0,9655.0,3736.0,886.0,83.0,14.0
25,0,6450.0,2360.0,509.0,57.0,15.0
35,0,1101.0,37.0,1.0,1.0,0.0
25,0,4634.0,1517.0,283.0,25.0,3.0
23,0,6529.0,2651.0,547.0,46.0,10.0
38,0,6837.0,2812.0,929.0,61.0,14.0
44,0,110.0,28.0,9.0,0.0,0.0
52,0,8030.0,2990.0,100.0,31.0,4.0
29,0,9528.0,2404.0,468.0,24.0,9.0
25,0,456.0,30.0,11.0,0.0,0.0
12,0,3845.0,490.0,10.0,0.0,0.0
42,0,1082.0,150.0,19.0,2.0,0.0
